word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
Wertpapiere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wertschätzung,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Wespe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wettbewerb,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Whirlpool,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Whoo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wichser,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Widerhaken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Widerlegung,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Widerstand,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Widerstand leisten,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Widmung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wiederaufbau,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wiederbelebung,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Wiedergutmachung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wiederherstellung,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Wiedervereinigung,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Wiege,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Wilderei,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Wilderer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wildheit,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wildnis,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Wind,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Windel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wirbelwind,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wirksam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wirtschaft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wissenschaftler,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Witwe,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Witwer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Wochenende,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wohlstand,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wohltäter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wohlwollen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Wohnung,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wolken,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Wop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wrack,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Wunde,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Wunder,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Wunder-,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Wundsein,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Wunsch,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wunschvorstellung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wurm,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Wut,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Wutanfall,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wutmodus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wächter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wählerschaft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wärme,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wörter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wörterbuch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Würde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Würfel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wüste,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Yay,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yoga,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zahlen,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Zahltag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zahnarzt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zahnheilkunde,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zahnschmerzen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zahnärzte,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zauber,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zauberei,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Zauberer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Zeit,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Zement,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Zen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zeremonie,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Zerkleinern,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Zersetzung,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Zerstörer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zerstörung,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zerstückelung,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Zeuge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zeugnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ziel,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
Zielsetzung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Ziffer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zitat,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Zitate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zitrone,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zitrusschale,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Zittern,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zivilisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zivilist,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zivilisten,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zorn,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zuchthaus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zucken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zufall,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Zuflucht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zufriedenheit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zufügung,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Zuhause,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zuneigung,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Zurückhaltung,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zurückverfolgen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zurückweichen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zurückweisung,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zusammenarbeit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zusammenbruch,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Zusammenhalt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zusammenstoß,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zuschlag,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zustimmung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zuverlässigkeit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zwang,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Zweck,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zweifel,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Zwickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zwietracht,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zwinger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Zwitter,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Zyanid,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zyklon,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Zyste,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Zähigkeit,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Zärtlichkeit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zögern,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
aaaaaaah,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
abergläubisch,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
abfahren,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
abfragen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
abfällig,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
abgefickt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abgelegen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
abgelehnt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
abgelenkt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abgemagert,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
abgeneigt,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
abgeneigt machen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abgereist,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
abgeschlossen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
abgestreift,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
abgewertet,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
abheben,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
abhängen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
abhängig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ablehnen,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
ablenkend,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
abnormal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abonnieren,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
abrupt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
abschaffen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abscheulich,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
abschweifen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
absondern,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abstoßen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abstoßend,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
absurd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abträglich,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abweichend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
abweisend,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
abwerten,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abwesend,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
administrativ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
agape,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
aggressiv,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
agh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahnungslos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
akademisch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
akkreditiert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aktivieren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aktualisiert,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aktuelle Nachrichten,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
akzeptieren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
alarmierend,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
alle zwei Jahre,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
allein,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
allmächtig,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
allmählich,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alltäglich,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
allwissend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
am Boden zerstört,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
am Leben,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
am glücklichsten,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
am süßesten,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
amüsieren,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
amüsiert,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
anders,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
anerkennbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
anfreunden,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
angefressen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angehen,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
angekreuzt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angenehm,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
angeschlagen,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
angespannt,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
angewidert,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
angreifen,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
animiert,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
anklagen,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ankommen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anmaßend,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anprangern,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anregen,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
anrichten,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anrüchig,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
anschwellen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ansprechend,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ansteckend,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
anstößig,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
antagonistisch,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
antimykotisch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
antsy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
anvertrauen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
anweisen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
anzugreifen,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
apathisch,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
apostolisch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
applaudieren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
arbeitslos,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
argh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrogant,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
asozial,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
assoziieren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
atemberaubend,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
atemlos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
atpeace,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aufdecken,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
aufdringlich,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
auffällig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
aufgebläht,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aufgehoben,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aufgeregt,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
aufgeschlossen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aufheben,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
aufhellen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
aufmerksam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aufrecht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aufrecht erhalten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aufregend,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
aufrichtig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aufrufen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aufrührerisch,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
aufstrebend,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
aufzuklären,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ausbrechen,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ausfallen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ausgedient,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ausgeflippt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ausgefranst,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ausgelassen,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ausgelöscht,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ausgeruht,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ausgeschlossen,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ausgestorben,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ausgezehrt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
auslöschen,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ausprobieren,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ausrasten,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ausrufen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ausschließen,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ausweichen,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
auszurotten,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
authentifizieren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
authentisch,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
automatisch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
autorisieren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
autoritativ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
außergerichtlich,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
axiomatisch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
barbarisch,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
baufällig,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
beabsichtigt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
bearish,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bedauerlich,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
bedauern,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
bedauernd,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bedauert,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bedeckt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bedeuten,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bedeutungslos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bedingungslos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bedrohlich,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
bedrückend,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
bedürftig,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
beeinflussbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
beenden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
befehlend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
befleckt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
befreien,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
befriedigen,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
befriedigend,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
befürworten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
begeistert,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
begleiten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
begonnen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
begraben,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
begreifen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
begrenzt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
begründen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
begrüßt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
behaart,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
behalten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
behandeln,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
behindern,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
behindert,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
beispiellos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bejahend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bekennen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
bekloppt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
belanglos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
beleben,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
beleidigen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
beleidigend,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
beleidigt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bellt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
belästigen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
belästigend,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bemerkenswert,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
bemühen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
benotet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
beraten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
beraubt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
berauscht,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bereit,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
bereiten,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bereuen,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
bergauf,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
beruhigen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
beruhigend,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
berüchtigt,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
bescheiden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
beschissen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
beschlagnahmen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
beschleunigen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
beschriftet,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
beschränken,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
beschränkt,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
beschuldigt,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
beschweren,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
beschwerlich,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
beschäftigen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
beschäftigt,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
beschämend,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
beschämt,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
besessen,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
besiegt,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
besitzen,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
besoffen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
besorgt,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
beste Freunde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bestechen,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
besteht darauf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bester Tag überhaupt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bestes Gefühl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
besteuert,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bestialisch,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
besties,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bestimmt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
bestrafen,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
bestraft,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
beständig,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bestätigen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bete für mich,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
beten,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
betonen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
betont,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
betrachten,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
betroffen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
